SRR2138382_Normal	SRR915775_Normal	SRR915787	SRR915784	SRR2138381_Normal
ENSG00000145725	7.11134	8.66833	2.46243	3.22512	5.19965
ENSG00000111775	105.316	52.122	9.66816	19.1918	120.612
ENSG00000179041	10.885	3.49816	0.626469	0.525099	9.28591
ENSG00000110344	1.41708	4.40361	2.12607	2.78391	1.06306
ENSG00000078053	14.5289	0.826516	0.294026	0.390689	5.50438
ENSG00000182247	49.5736	2.80148	1.39519	4.01332	55.3752
ENSG00000280226	0	8.59464	4.49211	6.50912	0
ENSG00000241644	12.493	2.50626	2.7133	19.0459	10.1127
ENSG00000180787	2.09079	0.892255	0.556327	0.777972	2.49787
ENSG00000072803	10.2184	15.2729	5.43825	7.0472	9.83828
ENSG00000167491	7.9656	3.95066	1.4963	2.42653	11.4773
ENSG00000269897	39.6085	3.14847	0.335121	1.70467	36.0596
ENSG00000169299	5.43331	3.3727	0.586385	2.64444	5.16689
ENSG00000040531	5.02119	1.29564	0.805612	0.974153	4.4524
ENSG00000135940	744.593	158.387	70.1075	37.5717	817.981
ENSG00000095321	36.0699	2.82698	2.42988	2.28387	37.8935
ENSG00000153187	38.9569	10.6655	4.74853	10.3056	48.2189
ENSG00000105438	41.5261	7.46317	2.18365	8.68481	37.1618
ENSG00000015285	1.63358	3.30829	0.442611	0.714157	1.74561
ENSG00000107829	56.7348	7.63846	7.10655	5.98902	62.4655
ENSG00000163328	2.0908	0.74039	0.567734	0.902887	2.35753
ENSG00000106077	21.8766	0.870317	0.956557	1.46408	22.0237
ENSG00000108515	477.134	13.5858	19.5063	13.0185	322.471
ENSG00000155508	10.6063	5.10088	1.91483	3.00559	10.8446
ENSG00000185298	5.26099	0.58594	0.35666	0.654303	7.85349
ENSG00000092871	3.27505	2.57079	0.476416	2.26558	3.8113
ENSG00000104221	7.93901	1.77059	0.880707	2.34423	7.19896
ENSG00000105875	5.56497	1.16488	0.3406	1.96614	4.61535
ENSG00000123689	172.241	0.569175	0.511787	0.503304	76.7309
ENSG00000211450	70.5614	6.02418	3.28211	6.5282	61.6783
ENSG00000164022	26.3138	6.03937	1.28441	1.79195	26.8596
ENSG00000205302	57.7029	6.69669	0.961614	6.10508	43.8078
ENSG00000131845	3.20191	0.759116	0.368795	0.644196	3.47808
ENSG00000105738	2.19132	4.00174	1.98794	3.68656	3.05046
ENSG00000151729	1115.31	6.9174	28.8479	6.24053	980.427
ENSG00000189221	82.0988	9.17831	5.12489	2.41293	21.1142
ENSG00000158863	28.0687	3.46027	3.58722	5.06776	33.0255
ENSG00000141052	5.05509	0.919893	1.09523	1.51824	6.988
ENSG00000028277	0.760465	1.60442	0.0476734	0.861708	1.60433
ENSG00000133874	9.7102	3.1753	0.830816	1.99371	19.0098
ENSG00000121749	8.88461	3.28288	1.40217	4.20207	9.43496
ENSG00000121858	11.2812	2.4682	0.611794	2.24405	15.2013
ENSG00000169682	11.963	2.48849	0.69225	1.9356	9.9936
ENSG00000015532	9.00166	0.968084	1.00103	1.64417	9.93767
ENSG00000141458	9.96699	8.8393	2.30165	6.36603	9.5286
ENSG00000126653	15.3502	4.22593	2.22956	7.59286	15.9574
ENSG00000204381	1.3436	1.44562	0.316936	2.06985	2.204
ENSG00000164104	32.2491	6.37361	4.28657	3.98094	31.1073
ENSG00000198586	2.95381	3.01838	1.12213	2.90592	3.26533
ENSG00000008018	137.875	8.30402	3.71897	7.17793	150.863
ENSG00000141568	7.40936	5.78171	1.64901	3.28792	10.8706
ENSG00000134046	90.0299	15.5944	1.19834	5.06958	82.9981
ENSG00000168228	2.84287	1.00011	0.595532	1.28549	3.56129
ENSG00000090971	9.94971	1.2346	0.803343	1.04788	8.59556
ENSG00000151503	9.49233	1.95493	0.751366	2.24156	7.54397
ENSG00000187764	8.29721	1.34471	1.39585	4.40479	9.67993
ENSG00000115661	18.7015	3.30032	1.20764	1.48406	18.1345
ENSG00000090020	6.02219	2.17236	1.25462	1.62169	11.7497
ENSG00000161203	256.627	53.5252	20.3112	27.3891	266.657
ENSG00000175931	9.13296	1.00453	0.954674	2.01499	10.3038
ENSG00000141582	8.48983	0.456477	0.329397	1.00266	10.4333
ENSG00000159921	2.68607	2.02937	0.679753	1.29236	2.89073
ENSG00000166266	3.26323	4.34937	1.401	4.05622	3.72539
ENSG00000129084	84.7623	29.8149	9.86475	8.96257	104.532
ENSG00000100731	7.57452	8.96591	3.3807	8.36416	5.36581
ENSG00000163463	222.146	19.166	5.74498	7.29435	200.059
ENSG00000145782	16.447	2.79794	0.49876	2.66761	14.2412
ENSG00000072756	5.38034	6.66742	3.68266	4.8604	4.95099
ENSG00000165837	1.39091	0.173139	0.156328	0.305275	1.17204
ENSG00000167123	21.7883	3.45333	1.12833	5.57593	9.88129
ENSG00000051108	94.344	20.9215	9.15303	24.3222	84.4437
ENSG00000059691	117.087	3.38375	4.65843	1.91756	97.9619
ENSG00000131408	41.8435	8.68076	2.95031	4.16438	42.9006
ENSG00000198015	24.1556	7.92497	2.6534	4.29349	23.4897
ENSG00000163964	10.4608	2.48148	0.699016	2.07496	10.3697
ENSG00000144034	33.912	7.23693	0.917475	2.0761	34.8184
ENSG00000100330	2.45209	2.05489	1.11527	2.12144	2.4273
ENSG00000129245	41.3438	7.84377	4.08557	3.57725	35.6833
ENSG00000175054	4.80956	2.42096	0.338109	2.3264	4.47698
ENSG00000135823	2.22268	1.92125	0.442659	1.26022	2.20949
ENSG00000107651	6.92835	9.88068	1.43811	4.70814	6.69738
ENSG00000145354	8.68454	1.66632	0.469521	1.20664	7.97554
ENSG00000269190	5.23622	0.810418	0.330053	1.37444	4.04808
ENSG00000198909	11.4533	4.80571	2.04666	2.30481	15.8425
ENSG00000129473	17.5638	3.28959	1.68935	2.54616	23.182
ENSG00000180198	2.30177	0.835583	0.0663594	0.473217	2.18573
ENSG00000258472	1.10688	1.53591	0.843255	2.16175	1.14098
ENSG00000100911	128.262	21.2381	3.05636	9.38551	111.399
ENSG00000156136	2.72572	0.454754	0.258666	0.739637	10.1037
ENSG00000139291	9.26411	3.22967	0.65959	2.37146	7.39158
ENSG00000076604	4.92529	1.68172	0.236965	0.395797	3.52233
ENSG00000111058	4.3031	3.25544	1.83842	1.7432	3.79259
ENSG00000124198	2.46073	3.70818	1.59411	2.85782	2.60493
ENSG00000105732	2.31976	1.02148	0.460908	0.529464	2.79041
ENSG00000159714	4.3284	0.436772	0.258769	0.380939	4.75173
ENSG00000143437	7.77178	4.36197	2.49612	5.08577	7.77323
ENSG00000104064	3.96289	5.78131	0.951259	2.0804	6.38012
ENSG00000133433	2.7072	0.304295	0.117109	1.20419	2.2076
ENSG00000163482	7.5182	1.60107	1.41041	5.09563	4.43976
ENSG00000148335	50.148	6.07251	2.24999	1.08494	45.8677
ENSG00000124440	41.0647	2.31057	4.29957	1.5453	12.6105
ENSG00000120656	16.3414	3.51688	1.67054	1.7887	17.2782
ENSG00000104369	2.50342	4.38402	0.998469	0.551848	2.51399
ENSG00000115548	19.5229	4.74353	4.66686	3.8837	20.2814
ENSG00000177508	0.972688	0.436313	0.130964	0.244782	0.873352
ENSG00000178826	2.82091	0.159892	0.213871	0.406818	1.86976
ENSG00000127022	159.694	69.349	25.4021	27.8612	120.02
ENSG00000106976	7.86229	0.88784	0.669818	1.65688	3.86505
ENSG00000165501	5.54515	0.928839	0.709942	1.72978	6.5174
ENSG00000166265	8.95974	3.14466	1.48985	1.70235	6.77081
ENSG00000168763	10.0174	0.595925	0.545861	1.8817	10.7517
ENSG00000124207	15.029	7.55199	1.53535	2.58345	13.3171
ENSG00000134996	14.4265	5.75784	1.08336	4.53569	13.072
ENSG00000111452	25.9678	0.531119	2.34364	3.52248	41.5404
ENSG00000115942	4.38691	1.79728	0.954751	1.57095	3.94422
ENSG00000036257	31.6753	11.7532	4.76547	3.73041	33.8188
ENSG00000028137	7.46122	9.26683	1.19699	5.2798	11.2997
ENSG00000189180	3.65206	2.24477	1.7347	2.12639	4.19234
ENSG00000132600	22.3738	2.22835	4.17737	4.90645	23.9133
ENSG00000156869	1.30899	0.486494	1.23856	0.834634	1.1199
ENSG00000120159	5.99801	1.79456	0.453169	1.85225	3.67913
ENSG00000109270	18.7687	3.03339	1.08877	2.2736	20.2764
ENSG00000084070	9.20387	11.267	1.50057	6.01974	6.27425
ENSG00000042088	1.41656	1.94025	0.160067	1.09622	0.917807
ENSG00000120049	284.572	6.67483	1.5611	2.84552	313.996
ENSG00000124767	38.5133	6.00454	1.93927	4.28674	45.7198
ENSG00000137393	1.79735	3.10803	0.731396	1.03701	1.4358
ENSG00000167548	8.89587	4.70076	2.35621	3.63486	10.8249
ENSG00000154258	13.9776	1.31947	1.61506	3.63763	4.8537
ENSG00000165660	3.9801	1.87616	0.612298	1.03146	4.30387
ENSG00000211455	12.9436	16.8965	8.22094	18.4747	14.7416
ENSG00000158796	18.327	6.03254	1.3014	3.25299	19.8707
ENSG00000159674	14.8833	2.94699	0.781117	6.05232	15.5057
ENSG00000152127	10.7534	9.18358	4.13534	7.16451	13.7253
ENSG00000148671	223.771	8.17019	1.44746	8.72368	112.989
ENSG00000197157	33.8896	10.7482	3.75318	8.73608	27.4208
ENSG00000121775	4.72158	0.721171	0.29585	0.860349	4.44484
ENSG00000126243	1.97618	0.627379	0.461248	1.10153	2.36318
ENSG00000162298	8.44566	4.01737	1.60068	2.11642	11.2506
ENSG00000113300	2.02127	1.01276	0.383363	0.849846	1.74724
ENSG00000142327	31.7453	5.02725	3.12298	4.42847	21.6608
ENSG00000197779	1.76808	2.60128	0.921893	2.59253	1.39699
ENSG00000117791	24.5609	2.01791	0.588997	2.43941	29.9751
ENSG00000029725	10.7334	3.08486	1.00071	2.35267	9.00745
ENSG00000204160	6.39598	3.92657	0.639097	1.53784	9.83545
ENSG00000059378	6.06975	2.02933	1.0691	3.07693	8.28248
ENSG00000177200	2.64719	7.43589	1.44501	7.33313	3.05606
ENSG00000117751	13.3593	1.68738	0.927365	1.92989	14.6173
ENSG00000155085	3.06299	0.457191	0.160602	0.816699	2.81887
ENSG00000106631	30019.6	573.267	261.071	55.8591	26932.2
ENSG00000175970	5.00989	1.90779	0.535496	1.22504	5.14104
ENSG00000225830	1.09922	1.04288	1.61094	1.80494	1.34453
ENSG00000127920	23.5188	2.68113	0.781514	2.07058	16.328
ENSG00000109472	60.1585	2.28977	5.42906	21.3214	58.0128
ENSG00000157445	7.07941	1.01388	0.403294	1.0949	13.3169
ENSG00000164306	10.0235	1.03128	0.661556	1.58737	10.651
ENSG00000181904	4.63454	6.99273	1.25357	2.58951	4.98439
ENSG00000119979	12.7237	2.41416	0.958292	1.92846	9.26845
ENSG00000055211	29.3951	2.48121	1.89168	2.55272	26.0293
ENSG00000204673	19.5112	1.45124	1.67036	1.1905	17.7495
ENSG00000124795	17.4921	4.50362	1.19234	2.64793	19.5423
ENSG00000178567	2.51184	1.02724	1.56363	1.25564	3.80872
ENSG00000120334	0.926296	1.67548	0.485344	0.869952	0.983411
ENSG00000116095	17.7309	5.56094	2.05857	1.94092	21.438
ENSG00000068001	30.4127	11.4524	7.96297	7.99228	21.9925
ENSG00000130227	8.60832	3.5669	4.32602	3.44516	8.50148
ENSG00000149294	74.2906	64.5177	21.2011	13.3022	72.4115
ENSG00000274211	2.45572	0.51518	1.37512	1.14592	2.52999
ENSG00000168259	35.926645	5.5397475	2.2512005	4.751825	37.046535
ENSG00000178538	4.84669	0.608221	0.351364	0.52787	2.69541
ENSG00000204352	7.07248	0.905838	0.46793	0.437617	9.83942
ENSG00000137200	17.5461	2.60057	1.46563	2.8878	19.2326
ENSG00000120008	6.65437	8.54315	1.25855	4.70718	6.82254
ENSG00000187535	3.80015	0.415624	1.42516	0.797142	3.1791
ENSG00000172893	19.8582	3.12402	1.31454	2.22827	14.0465
ENSG00000198753	10.7284	0.476045	0.584991	0.226909	5.13463
ENSG00000119396	10.9235	3.10466	0.911952	2.87181	10.7106
ENSG00000136536	14.1347	9.0897	3.67775	6.58556	16.3723
ENSG00000276345	25.2432	6.28831	1.90829	1.32814	28.0818
ENSG00000174059	56.1843	12.5946	4.02278	14.1307	50.5791
ENSG00000104228	4.38547	4.85629	1.0141	1.83995	2.59419
ENSG00000258150	0.889426	0.524663	1.00053	1.05347	0.936355
ENSG00000129480	2.58242	0.982636	0.65172	1.60509	1.54858
ENSG00000085831	19.0533	2.11273	3.52517	1.3861	9.29825
ENSG00000185739	247.606	19.0209	23.7179	11.6394	154.197
ENSG00000100982	14.1602	3.52741	1.86276	2.19704	16.0697
ENSG00000166387	17.4109	2.14372	1.64733	5.23089	25.2256
ENSG00000108799	15.0831	4.2007	2.43805	4.81188	16.7692
ENSG00000152193	1.68925	0.928668	0.336445	0.512802	2.15937
ENSG00000186468	1097.59	388.124	51.0039	124.985	1065.92
ENSG00000256771	1.97934	0.733531	0.347373	1.40543	1.29246
ENSG00000131788	8.41454	1.84103	0.888375	3.03024	8.85804
ENSG00000198467	694.998	17.8284	22.165	11.2541	541.363
ENSG00000106348	10.4418	4.7478	0.822563	3.2972	9.98566
ENSG00000113318	1.43787	1.10362	0.530058	1.54522	1.32983
ENSG00000261740	11.9307	3.23196	0.874317	1.50452	11.1188
ENSG00000121039	5.12873	1.42565	0.966562	0.712829	6.98709
ENSG00000139146	3.79085	1.43585	0.645217	1.90304	6.18506
ENSG00000198089	5.35452	2.92466	1.70197	3.04703	5.28204
ENSG00000102910	10.1595	5.73129	3.41011	6.75755	8.42165
ENSG00000040275	1.63389	1.43891	0.362446	1.20263	1.59971
ENSG00000143553	59.9071	10.7515	3.60929	3.02808	48.6246
ENSG00000169908	59.9834	31.4165	7.52405	16.7122	99.1761
ENSG00000102882	58.1256	6.25746	4.48678	8.35997	63.6833
ENSG00000117122	7.92187	0.712148	0.179948	5.01583	10.4841
ENSG00000111907	75.0831	4.69004	6.06375	2.66261	94.1727
ENSG00000150712	4.29548	4.00919	1.05209	3.17153	4.00577
ENSG00000255823	0.280808	3662.7	1003.77	959.477	281.175
ENSG00000152942	11.307	2.07534	1.29251	1.72833	11.576
ENSG00000105374	3.15233	0.419446	0.594566	1.76475	0.939359
ENSG00000008513	18.9264	6.63066	3.7547	5.29456	33.4785
ENSG00000127838	61.8234	4.51941	5.31431	5.36689	62.7006
ENSG00000185158	3.47674	3.25159	1.06628	4.03614	3.42298
ENSG00000135046	64.9476	27.7847	5.0413	18.9081	59.1145
ENSG00000114503	23.9396	3.17883	1.77403	2.52961	22.2505
ENSG00000197283	5.41783	0.546677	0.381408	1.60532	2.25769
ENSG00000075624	716.056	289.766	33.5314	154.187	727.251
ENSG00000105401	155.576	3.60404	2.77934	2.81451	153.54
ENSG00000065485	8.84108	1.2163	0.425786	2.46057	8.73602
ENSG00000135537	3.52045	1.33084	1.2289	1.49813	2.14755
ENSG00000100554	134.829	7.11359	4.29842	6.62083	109.218
ENSG00000163728	7.88254	1.03761	0.887941	1.4536	8.98669
ENSG00000152443	3.666	3.29866	0.827028	3.38663	6.06771
ENSG00000108639	58.0899	16.5997	7.12494	5.21705	55.1377
ENSG00000124762	27.125	33.0748	3.08013	6.79291	50.6706
ENSG00000198218	39.2853	14.6027	5.66169	5.82654	56.434
ENSG00000156011	3.772	8.07835	4.96718	7.19478	9.61907
ENSG00000263002	1.51051	2.25397	0.535633	1.25072	1.89014
ENSG00000078618	53.552	8.03074	4.04046	4.23233	62.7317
ENSG00000156467	1411.67	14.2238	12.5264	7.691	1837.72
ENSG00000157450	4.09291	6.47289	2.63019	3.07767	4.58499
ENSG00000187091	7.61444	0.751268	0.452118	1.66913	6.38331
ENSG00000065357	14.4411	5.53202	1.54356	7.3565	14.8845
ENSG00000198721	81.8125	15.2727	7.71258	8.09068	73.7279
ENSG00000165025	1.62119	2.25007	0.226057	1.89985	1.16946
ENSG00000155252	5.87434	4.50697	0.789294	1.94349	5.71233
ENSG00000140299	20.2961	6.91331	2.75635	5.91397	22.7398
ENSG00000137764	7.33044	1.17789	1.81893	1.97445	6.60299
ENSG00000157764	3.40417	3.25716	1.57438	2.89728	4.43102
ENSG00000211648	16.1667	0.291415	0	18.68	0.332191
ENSG00000167971	7.04166	0.167048	0.0271234	0.0944779	3.46702
ENSG00000143952	6.52845	1.91781	0.590762	1.22251	8.2952
ENSG00000179335	21.9058	3.89603	2.92054	5.47324	28.6409
ENSG00000173559	2.37079	3.89206	0.651287	3.3308	4.46689
ENSG00000139436	6.91416	3.49848	2.30127	4.46055	6.5773
ENSG00000272414	20.659	4.64215	2.03981	1.53719	32.5923
ENSG00000177971	26.3439	1.23287	0.721718	0.310799	22.8713
ENSG00000129187	24.985	7.46617	1.66118	5.66764	25.2661
ENSG00000137331	62.0525	14.1218	2.44626	5.19059	87.9679
ENSG00000152382	3.70376	0.734075	0.619829	0.706519	3.63047
ENSG00000187498	36.5332	21.4732	9.73021	22.3248	37.5705
ENSG00000138385	34.6653	1.74688	0.492524	1.65418	48.1699
ENSG00000123739	50.9224	2.30595	0.867385	1.8208	52.4042
ENSG00000087077	30.3003	4.32592	0.9042	2.04542	29.3888
ENSG00000174348	44.7192	1.02824	1.74858	12.4135	25.9666
ENSG00000123240	68.5587	16.3934	10.613	9.36423	64.4398
ENSG00000026297	17.8164	4.59317	0.588134	7.59	16.6657
ENSG00000173991	5979.17	257.979	339.216	152.568	3106.84
ENSG00000124104	19.9355	0.686153	0.754572	2.10858	15.8251
ENSG00000138468	2.5523	1.59643	1.39078	3.13164	2.92071
ENSG00000176222	3.99674	0.0494435	0.0884949	0.175629	3.89657
ENSG00000144224	15.1376	6.62113	2.92384	6.34978	15.5646
ENSG00000205937	56.085	11.7703	3.96723	8.26509	58.9683
ENSG00000161981	60.8544	2.46942	2.49315	1.17288	68.8323
ENSG00000183354	3.07587	1.19625	0.560493	0.842568	2.84697
ENSG00000151694	3.09265	2.75274	0.641908	2.43656	3.4517
ENSG00000140199	2.43632	2.54412	0.853002	2.07041	1.97619
ENSG00000213648	6.71653	1.12096	0.465794	0.955232	6.70699
ENSG00000103042	7.77109	2.92747	1.66264	2.14139	8.63207
ENSG00000122203	46.2917	9.0397	5.75691	6.63292	44.1369
ENSG00000276045	6.29188	1.19155	0.623371	0.579628	5.85392
ENSG00000159079	16.0146	0.97875	0.519067	0.608973	19.1411
ENSG00000119509	1.77845	1.38325	0.574972	2.22849	1.10955
ENSG00000123395	23.7341	6.77509	1.03736	1.54432	21.3605
ENSG00000142173	153.376	17.8029	9.53977	42.2829	134.249
ENSG00000234289	5.18153	2.32531	1.27	3.34612	5.31828
ENSG00000153944	17.0244	2.95854	2.8423	3.12646	13.5823
ENSG00000145349	36.2378	27.1888	12.4685	12.6449	25.5124
ENSG00000138821	8.79078	3.14621	0.0252761	2.26669	9.5802
ENSG00000185513	2.7827	0.682183	0.699381	1.2502	3.35507
ENSG00000090054	14.1493	6.45967	2.21981	4.0641	12.5407
ENSG00000136003	238.947	19.4329	12.9049	17.9027	266.824
ENSG00000129170	1091.87	420.025	95.3255	47.2309	1527.94
ENSG00000183077	26.2185	3.04389	1.98871	2.94983	18.1898
ENSG00000173933	34.4672	11.512	3.68619	8.18635	39.3966
ENSG00000115325	3.59828	0.692996	0.184177	1.6046	2.51692
ENSG00000243477	5.13901	0.790293	0.593511	0.976159	4.7503
ENSG00000106993	20.8277	1.4075	0.577399	0.339999	16.2609
ENSG00000145476	6.23994	1.00036	0.697747	1.80353	4.39581
ENSG00000145817	7.0599	8.09236	0.791357	5.8395	7.92211
ENSG00000103202	53.7991	6.04646	3.85226	4.8412	46.3747
ENSG00000117758	9.02437	8.88103	1.81153	5.27378	10.6543
ENSG00000167613	4.21548	10.5279	0.771958	5.9308	7.7575
ENSG00000115738	78.6323	10.5874	4.01717	9.91513	81.8671
ENSG00000108433	28.6107	19.4011	3.54181	6.69274	29.8531
ENSG00000185504	6.05273	1.4228	0.623069	1.12553	6.43901
ENSG00000177830	46.6359	5.18403	2.59881	8.1814	35.8594
ENSG00000240972	58.4294	1.86303	0.726645	0.466953	71.5254
ENSG00000124813	0.0598471	0.41805	0.310815	0.548155	0.0938997
ENSG00000102265	315.342	272.795	16.9304	70.947	224.772
ENSG00000198690	8.31501	1.43381	0.929943	1.22431	7.40503
ENSG00000138756	2.48732	6.70294	0.691237	3.80876	4.76978
ENSG00000133619	7.54098	1.27253	0.825886	0.654851	14.4285
ENSG00000256269	19.7691	4.51216	2.42389	1.25051	13.31
ENSG00000112578	8.332	4.08438	0.721963	1.02462	7.2249
ENSG00000133943	75.4224	7.87195	12.7981	13.6863	84.4562
ENSG00000183172	116.235	8.27631	4.45223	6.63044	106.903
ENSG00000181404	6.06568	0.91797	0.438651	0.838449	6.76685
ENSG00000121005	1.72131	0	0.468072	3.03127	1.30761
ENSG00000137145	2.9462	4.03296	1.75687	3.33294	3.42205
ENSG00000130204	30.7558	12.8709	2.3385	2.0141	29.774
ENSG00000134253	9.1659	0.258189	0.408612	0.489442	9.33525
ENSG00000198624	83.456	10.5556	5.94579	4.04568	120.972
ENSG00000081791	50.1935	13.6875	10.32	10.7205	65.6549
ENSG00000118564	27.3359	10.7458	2.86614	6.71697	29.2237
ENSG00000102034	1.69831	1.25147	0.170943	0.771345	2.47548
ENSG00000166454	7.96086	4.81902	1.70937	1.80654	6.80504
ENSG00000107672	23.1514	3.26852	2.21913	2.90202	32.3328
ENSG00000156787	5.75969	2.11866	1.32277	1.42601	4.5085
ENSG00000124228	11.435	2.53924	0.54314	1.28085	12.2556
ENSG00000107758	26.7262	6.43184	4.6865	5.40723	21.5697
ENSG00000185559	0.579258	1.13259	0.25391	0	1.44266
ENSG00000116641	3.07393	2.32729	0.587619	3.15606	2.55519
ENSG00000185630	3.961535	4.909965	2.315115	6.03289	4.84236
ENSG00000214357	11.7249	1.63035	1.21314	2.23401	9.88777
ENSG00000162885	3.13045	1.01461	1.10088	2.09943	2.27863
ENSG00000136146	29.4608	1.15282	0.326422	1.31005	32.7632
ENSG00000183111	5.97988	0.355717	0.981183	0.789281	6.70041
ENSG00000105755	13.7774	3.83223	0.724782	2.58953	12.8319
ENSG00000103249	22.0593	1.83548	0.985686	2.63026	22.8387
ENSG00000130813	6.96052	1.17605	0.664896	2.04064	10.7385
ENSG00000104731	7.81228	1.9638	0.832972	1.60332	9.8022
ENSG00000100239	22.4482	2.27703	1.44595	1.72342	23.149
ENSG00000264522	2.07555	2.26168	1.01319	1.31687	2.06152
ENSG00000139974	3.26973	1.59222	0.448173	2.08766	3.77031
ENSG00000152082	171.007	23.1264	5.5366	8.52409	192.558
ENSG00000131558	5.8097	3.219035	2.090135	4.73528	3.846255
ENSG00000111144	23.601	4.69206	1.36622	4.43287	22.3001
ENSG00000183814	0.690591	0.789148	0.55092	0.779049	0.752558
ENSG00000145681	0.13696	0.191615	1.02254	0.575057	0.0142725
ENSG00000143373	5.73369	1.74273	0.964756	1.16645	4.63739
ENSG00000089335	12.7874	2.93024	1.48993	2.64799	15.3374
ENSG00000196504	23.7188	11.9459	2.95509	5.05094	31.3541
ENSG00000154832	23.4497	1.96047	1.36087	1.94935	27.1765
ENSG00000156885	958.305	34.3256	42.8521	21.0775	958.025
ENSG00000105290	15.1497	1.0512	1.03262	1.40242	9.09349
ENSG00000006210	8.76342	0.769619	1.04055	1.00073	5.34529
ENSG00000166974	26.9902	11.0931	13.094	8.83244	29.6772
ENSG00000164252	3.53971	1.3392	0.564441	0.572093	3.41943
ENSG00000136807	49.626	2.1587	1.30952	3.41664	48.9262
ENSG00000110844	7.21221	1.06904	0.68063	0.786881	9.50466
ENSG00000097007	12.4257	2.96373	1.11308	4.26905	12.9156
ENSG00000167081	10.1132565	1.5175345	0.831119	1.260117	10.741818
ENSG00000149679	8.67488	0.677719	0.465117	0.248921	13.1986
ENSG00000166855	12.8016	2.27636	1.27629	3.67869	13.2435
ENSG00000178338	1.62789	1.12039	1.04488	0.824509	2.12789
ENSG00000113742	4.68725	22.4703	11.5688	11.3942	5.83938
ENSG00000111581	6.31187	8.01609	0.851064	2.53264	9.0131
ENSG00000161265	25.1703	3.32218	1.54741	2.12821	26.8607
ENSG00000168612	4.23073	1.64974	0.56061	1.40985	3.27737
ENSG00000155099	32.6736	2.87801	3.63398	1.91891	19.4028
ENSG00000105447	8.54385	2.53702	0.503382	1.08714	8.24895
ENSG00000115461	78.5007	2.47304	7.22724	7.46843	52.2741
ENSG00000135930	48.1157	5.5915	2.45365	6.07411	40.265
ENSG00000116984	3.95523	4.38288	3.28651	3.3301	5.55245
ENSG00000116199	8.83378	7.21532	1.90235	2.75858	9.99607
ENSG00000079102	1.73986	3.71762	2.46475	3.49688	1.77671
ENSG00000174796	4.91219	5.48329	1.69281	3.21917	4.07832
ENSG00000144476	47.9091	1.43313	2.67137	4.28199	36.9766
ENSG00000152409	1.86011	0.331292	0.437181	0.618129	2.053
ENSG00000153815	6.28424	2.63081	0.883533	2.82358	6.23144
ENSG00000130176	262.633	74.8839	13.6089	14.3109	147.97
ENSG00000134152	9.00191	5.57437	1.48424	5.46751	7.12337
ENSG00000079435	14.917	3.59867	2.3959	0.797857	9.22456
ENSG00000116251	319.568	30.6547	9.01396	17.8684	363.767
ENSG00000073169	9.33764	0.849845	0.659595	0.90438	8.05652
ENSG00000107242	13.8533	1.72418	1.71474	0.742251	17.1663
ENSG00000128891	18.2196	2.83577	1.05798	3.40037	13.5053
ENSG00000013583	39.2884	3.53795	1.83911	4.3688	33.0807
ENSG00000175581	42.2209	3.66431	2.27576	2.35541	53.5284
ENSG00000169288	33.7057	3.93628	1.73647	2.64348	34.9605
ENSG00000114648	17.2377	3.81722	2.01297	2.40271	34.2938
ENSG00000197933	1.39523	0.856625	0.264011	0.883953	1.52799
ENSG00000171316	3.11117	3.02967	1.11235	2.07402	3.6712
ENSG00000115194	4.21534	0.241424	0.286232	1.41508	3.6984
ENSG00000141968	1.37213	1.68941	0.549793	2.5371	2.60949
ENSG00000204178	4.08593	1.90127	0.40277	1.15129	5.30053
ENSG00000163531	6.56445	0.870082	1.53758	2.24556	4.73993
ENSG00000198901	4.20516	0.498717	0.27542	1.51287	2.57958
